"id","name-norwegian","group-number","group-norwegian","type","fci-status","cacib","name-english","group-english","country","url-image","url-fci","url-nkk"
"179","Braque de bourbonnais",7,"7 – Stående fuglehunder",,,,,,,"https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/01230324/Bourbonnais.jpg",,
"178","Braque dupuy",7,"7 – Stående fuglehunder",,,,,,,"https://3.bp.blogspot.com/-vHQy-dZe5WQ/VavZ9Iy0OnI/AAAAAAAAFhQ/fDrLtXs1QYw/s1600/Dupuy.jpg",,
"134","Braque francais type pyrenees",7,"7 – Stående fuglehunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/7/7b/0805_braque_francais_text.jpg",,
"133","Braque francais type gascogne",7,"7 – Stående fuglehunder",,,,,,,"https://www.houdenvanhonden.nl/globalassets/rassen/fci-7/braque-francais-type-gascogne/braque-francais-type-gascogne",,
"115","Braque Saint-Germain",7,"7 – Stående fuglehunder",,,,,,,"https://dnl7t01l0fo05.cloudfront.net/fr/wp-content/uploads/sites/2/2018/08/braque-saint-germain-fiche-race-chien-1.jpg",,
"095","Breton",7,"7 – Stående fuglehunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/f/f4/Epagneul_Breton.jpg",,
"224","Drentsche patrijshond",7,"7 – Stående fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/11/Drentse-Patrijshond-2.jpg",,
"002","Engelsk setter",7,"7 – Stående fuglehunder",,,,,,,"https://www.dailypaws.com/thmb/4RfcaqfJZ97seBXthAzIRe_FwCc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/english-setter-wildflowers-65391332-2000-34a45da7c0884e59a863bf62ad77485b.jpg",,
"n/a","Epagneul de Saint-Usuge",7,"7 – Stående fuglehunder",,"not approved","no",,,,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/EpagneuldeSaintUsuge.jpg/1200px-EpagneuldeSaintUsuge.jpg",,
"175","Fransk spaniel",7,"7 – Stående fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/08/French-Spaniel-8.jpg",,
"107","Fransk vorstehhund strihåret",7,"7 – Stående fuglehunder",,,,,,,"https://2.bp.blogspot.com/-dWOu599W_6I/TffC5exbAOI/AAAAAAAABDA/PoQtp6yYfTc/s1600/DSC_0011.JPG",,
"174","Fransk vorstehhund ullpelset",7,"7 – Stående fuglehunder",,,,,,,,,
"281","Gammel dansk hønsehund",7,"7 – Stående fuglehunder",,,,,,,"https://www.dyreabc.dk/images/show_images/28/2017/6/h%C3%B8nsehund-gammel-dansk-_1496506515877.png",,
"006","Gordon setter",7,"7 – Stående fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2018/05/Gordon-Setter.jpg",,
"118","Grosser müsterländer",7,"7 – Stående fuglehunder",,,,,,,"https://happyhunde.de/wp-content/uploads/2023/03/Grosser-Muensterlaender-im-Portraet.jpg",,
"330","Irsk rød og hvit setter",7,"7 – Stående fuglehunder",,,,,,,"https://rasehund.no/bilder/hundebilder/276/image/l_XBZNSLMFBH10212010151426.jpg",,
"120","Irsk setter",7,"7 – Stående fuglehunder",,,,,,,"https://images.squarespace-cdn.com/content/57f3880f6a4963989e2f8148/1584259864890-AGW1W77J25X4KPQJGBOS/89966436_3206036012817260_1048814705692377088_o.jpg?format=1500w&content-type=image%2Fjpeg",,
"165","Italiensk spinone",7,"7 – Stående fuglehunder",,,,,,,"https://www.dogmal.com/wp-content/uploads/2018/07/spinoni-italiani.jpg",,
"102","Kleiner münsterländer",7,"7 – Stående fuglehunder",,,,,,,"https://kleine-muensterlaender.org/media/2016/03/Erlengrund-Rasco-vom-R%C3%BCde-braun-weiss-gemantelt.jpg",,
"090","Perdiguero de burgos",7,"7 – Stående fuglehunder",,,,,,,"https://estag.fimagenes.com/imagenesred/2356407_0.jpg?1",,
"108","Picard spaniel",7,"7 – Stående fuglehunder",,,,,,,"https://le-cdn.website-editor.net/8e6d90b590ba45b2899659c91e5d9510/dms3rep/multi/opt/Picard20070403130-Edit-1920w.jpg",,
"001","Pointer",7,"7 – Stående fuglehunder",,,,,,,"https://allbigdogbreeds.com/wp-content/uploads/2015/06/English-Pointer-1.jpg",,
"114","Pont-audemer spaniel",7,"7 – Stående fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/11/Pont-Audemer-Spaniel-6.jpg",,
"187","Portugisisk pointer",7,"7 – Stående fuglehunder",,,,,,,"https://www.thekennelclub.org.uk/media/1297/portuguese-pointer-standing.jpg?mode=pad&width=1000&rnd=132140430190000000",,
"216","Pudelpointer",7,"7 – Stående fuglehunder",,,,,,,"https://projectupland.com/wp-content/uploads/2019/09/Pudelpointer-The-Complete-Versatile-Hunting-Dog-History.jpg",,
"320","Slovakisk vorstehhund ruhåret",7,"7 – Stående fuglehunder",,,,,,,"https://rasehund.no/bilder/hundebilder/286/image/l_WWCDJRBJWW332011135829.jpg",,
"222","Stabyhoun",7,"7 – Stående fuglehunder",,,,,,,"https://www.holidays4dogs.co.uk/wp-content/uploads/2016/05/Herryt-by-Patty-Berkenbosch.-One-of-the-UKs-own-stud-dogs..jpg",,
"245","Tsjekkisk vorstehhund",7,"7 – Stående fuglehunder",,,,,,,"https://rasehund.no/bilder/hundebilder/288/image/l_AOZBHDKPSF7202009152852.jpg",,
"057","Ungarsk vizsla korthåret",7,"7 – Stående fuglehunder",,,,,,,"https://puppytoob.com/wp-content/uploads/2017/07/Hungarian-Vizsla.jpeg",,
"239","Ungarsk vizsla strihåret",7,"7 – Stående fuglehunder",,,,,,,"https://dyrebar.no/media/encyclopedia/2017/11/01/2bec01d0812c42a3a885b6ecb6f1ad27.jpg.1110x625_q85.jpg",,
"119","Vorstehhund korthåret",7,"7 – Stående fuglehunder",,,,,,,"https://www.petfinder.ch/sites/default/files/2020-11/german_shorthaired_pointer_dog_145956080.jpg",,
"117","Vorstehhund langhåret",7,"7 – Stående fuglehunder",,,,,,,"https://b3310731.smushcdn.com/3310731/wp-content/uploads/2023/06/vorstehhund-langharet.jpg?lossy=2&strip=1&webp=1",,
"232","Vorstehhund stikkelhåret",7,"7 – Stående fuglehunder",,,,,,,"https://rasehund.no/bilder/hundebilder/293/image/l_YHDNFPBHQN12192008201321.jpg",,
"098","Vorstehhund strihåret",7,"7 – Stående fuglehunder",,,,,,,"https://2.bp.blogspot.com/-dWOu599W_6I/TffC5exbAOI/AAAAAAAABDA/PoQtp6yYfTc/s1600/DSC_0011.JPG",,
"099","Weimaraner korthåret",7,"7 – Stående fuglehunder",,,,,,,"https://bd748ed457.clvaw-cdnwnd.com/cc069b1670d185e4cade400a9d3bca98/200000104-e7e7fe7e81/Untitled_Artwork%205.JPG?ph=bd748ed457",,
"099","Weimaraner langhåret",7,"7 – Stående fuglehunder",,,,,,,"https://www.nkk.no/getfile.php/134421-1483446566/Bilder/Rasebilder/langh%C3%A5ret%20Weimaraner/Langh%C3%A5ret%20Weimaraner_Per%20Kristian%20Enget.jpg%20%28dog_race_profile%29.jpg",,
,,,,,,,,,,,,
"167","Amerikansk cocker spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://mydoggy.rocks/wp-content/uploads/2014/10/American-Cocker-Spaniel-wallpaper.jpg",,
"301","Amerikansk vannspaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.petful.com/wp-content/uploads/2015/10/american-water-spaniel.jpg",,
"105","Barbet",8,"8 – Apporterende fuglehunder",,,,,,,"https://1.bp.blogspot.com/-KOR1E5rmYLE/XeMNUhTGl6I/AAAAAAAACQI/EQtIQBauoC8-3bjXCts9t72rBcMmeVNJgCLcBGAsYHQ/s1600/Barbet-dog22.jpg",,
"263","Chesapeake bay retriever",8,"8 – Apporterende fuglehunder",,,,,,,"http://pugdogclubofmd.org/wp-content/uploads/2021/08/Chesapeake-Bay-Retriever.jpg",,
"109","Clumber spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/07/Clumber-Spaniel-9.jpg",,
"005","Cocker spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://4.bp.blogspot.com/_mbATdyRfCFM/THBFbr6_kUI/AAAAAAAABQA/UlYKVsNQxvA/s1600/english+cocker+spaniel.jpg",,
"110","Curly coated retriever",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.zooplus.de/magazin/wp-content/uploads/2018/05/Curly-Coated-Retriever-Schwarz.jpg",,
"125","Engelsk springer spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.dogexpress.in/wp-content/uploads/2016/04/English-springer-spaniel-1.jpg",,
"123","Field spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://alaskadogworks.com/wp-content/uploads/2022/06/field-spaniel-alaska-dog-works.jpeg",,
"121","Flat coated retriever",8,"8 – Apporterende fuglehunder",,,,,,,"https://img.dog-learn.com/dog-breeds/flat-coated-retriever/flat-coated-retriever-i2.jpg",,
"111","Golden retriever",8,"8 – Apporterende fuglehunder",,,,,,,"https://res.cloudinary.com/fwkc-production/image/upload/c_thumb,dpr_3.0,f_auto,g_center,h_430,q_auto,w_768/v1/fwkc-prod/May_1",,
"124","Irsk vannspaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://rasehund.no/bilder/hundebilder/307/image/l_XNPOKAGIXE102620101408.jpg",,
"314","Kooikerhund",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.dierenrecht.nl/sites/default/files/styles/og/public/2019-09/nederlandse-kooikerhondje.jpg?itok=Zd-TQWKQ",,
"122","Labrador retriever",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.bil-jac.com/media/j1hodeqf/labrador-962177576.jpg",,
"298","Lagotto romagnolo",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.haustierratgeber.de/wp-content/uploads/2020/03/Lagotto-Romagnolo-1.jpeg",,
"312","Nova Scotia duck tolling retriever",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.nativebreed.org/wp-content/uploads/2020/07/Nova-Scotia-Duck-Tolling-Retriever-1536x1023.jpg",,
"336","Portugisisk vannhund",8,"8 – Apporterende fuglehunder",,,,,,,"http://www.portugisisk-vannhund.no/modules/gallery/albums/Alle_bilder/img/170420084650_brun_uten_raseklipp_hel_figur.jpg",,
"127","Sussex spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/06/Sussex-Spaniel-7.jpg",,
"104","Wachtelhund",8,"8 – Apporterende fuglehunder",,,,,,,"https://einfachtierisch.de/media/cache/article_teaser/cms/2016/08/deutscher-wachtelhund-Capture-Light-shutterstock-406868575.jpg?595617",,
"126","Welsh springer spaniel",8,"8 – Apporterende fuglehunder",,,,,,,"https://www.pets.ch/race/image/1160",,
"221","Wetterhoun",8,"8 – Apporterende fuglehunder",,,,,,,"https://i.pinimg.com/originals/33/42/fe/3342fedaaa39899aac96f0fdf051a161.jpg",,
,,,,,,,,,,,,
"215","Bichon frise",9,"9 – Selskapshunder",,,,,,,"https://www.dailypaws.com/thmb/QKBGG7x_ibm2AcuoVc_rkXd_PRM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/bichon-frise-on-stairs-182775804-2000-b2130a9ae6f1431eabbb6d73e606ea8e.jpg",,
"250","Bichon havanais",9,"9 – Selskapshunder",,,,,,,"https://www.azenkutyam.hu/wp-content/uploads/2021/02/gettyimages-508763378.jpg",,
"196","Bolognese",9,"9 – Selskapshunder",,,,,,,"https://www.monkoodog.com/wp-content/uploads/2021/06/Bolognese-Dog-Breed.jpg",,
"140","Boston terrier",9,"9 – Selskapshunder",,,,,,,"https://www.allesoverhondenrassen.nl/wp-content/uploads/2018/11/boston-terrier.jpg",,
"136","Cavalier King Charles spaniel",9,"9 – Selskapshunder",,,,,,,"http://www.petpaw.com.au/wp-content/uploads/2014/04/Cavalier-King-Charles-Spaniel-3.jpg",,
"218","Chihuahua korthåret",9,"9 – Selskapshunder",,,,,,,"https://www.nkk.no/getfile.php/135940-1486105981/Bilder/Rasebilder/Chihuahua%20korth%C3%A5r/Chihuahua%20korth%C3%A5ret%20-%20stor.jpg%20%28dog_race_profile%29.jpg",,
"218","Chihuahua langhåret",9,"9 – Selskapshunder",,,,,,,"https://petsnurturing.com/wp-content/uploads/2020/09/long-hair-chihuahua-3.jpg",,
"288","Chinese crested",9,"9 – Selskapshunder",,,,,,,"https://dogfriendlyscene.co.uk/wp-content/uploads/2020/12/Chinese-Crested-dog-breed.png",,
"288","Chinese crested powder puff",9,"9 – Selskapshunder",,,,,,,"https://www.dogdwell.com/wp-content/uploads/2021/01/Chinese-Crested-Powder-Puff.jpg",,
"283","Coton de tulear",9,"9 – Selskapshunder",,,,,,,"https://chatschiens.com/wp-content/uploads/2020/04/Coton-de-Tulear-dog-7-1024x645.jpg",,
"172","Dvergpuddel",9,"9 – Selskapshunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/09/dvergpuddel.jpg",,
"101","Fransk bulldog",9,"9 – Selskapshunder",,,,,,,"https://i0.wp.com/blog.dogley.com/dk/wp-content/uploads/sites/3/2019/11/Fransk-bulldog.jpg?fit=1261%2C880&ssl=1",,
"081","Griffon belge",9,"9 – Selskapshunder",,,,,,,"https://media-be.chewy.com/wp-content/uploads/2021/06/21092450/BrusselsGriffon-FeaturedImage.jpg",,
"081","Griffon belge bruxellois",9,"9 – Selskapshunder",,,,,,,"https://media-be.chewy.com/wp-content/uploads/2021/06/21092450/BrusselsGriffon-FeaturedImage.jpg",,
"080","Griffon bruxellois",9,"9 – Selskapshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/2/23/Monkey_Bizniz_Drama_Queen.jpg",,
"206","Japanese chin",9,"9 – Selskapshunder",,,,,,,"https://www.petpaw.com.au/wp-content/uploads/2014/06/Japanese-Chin-3-1030x853.jpg",,
"128","King Charles spaniel",9,"9 – Selskapshunder",,,,,,,"https://www.thesprucepets.com/thmb/QtjjUDdKy7moj35gzRQE1MU8tqE=/1500x884/filters:fill(auto,1)/17285271484_cf2a1ee298_o-e9f36a076d9f4a0bacdc1200673e5268.jpg",,
"192","Kromfohrländer",9,"9 – Selskapshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/9/9f/Kromfohr_rauhaar.JPG",,
"227","Ihasa aspo",9,"9 – Selskapshunder",,,,,,,"https://www.nkk.no/getfile.php/137355-1486555482/Bilder/Rasebilder/Lhasa%20apso/Lhasa%20apso.jpg%20%28dog_race_profile%29.jpg",,
"233","Løwchen",9,"9 – Selskapshunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/10/Lowchen-5.jpg",,
"065","Malteser",9,"9 – Selskapshunder",,,,,,,"https://img.fotocommunity.com/malteser-welpe-donna-7439-df005d5a-9cbf-48c5-90df-a578de77c5ce.jpg?height=1080",,
"172","Mellompuddel",9,"9 – Selskapshunder",,,,,,,"https://www.nkk.no/getfile.php/13106086-1490695230/Bilder/Rasebilder/Stor%20puddel/Puddel_Nina%20Cecilie%20V.%20Fredriksen_profil.jpg%20%28dog_race_profile%29.jpg",,
"253","Mops",9,"9 – Selskapshunder",,,,,,,"https://www.hundeo.com/wp-content/uploads/2019/01/Mops-beige.jpg",,
"077","Papillon",9,"9 – Selskapshunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/07/Papillon-dog.jpeg",,
"207","Pekingeser",9,"9 – Selskapshunder",,,,,,,"https://hunderacer.dk/gallery_964/pekingeser-star-midt-i-noget-beplantning-814949.webp",,
"082","Petit brabancon",9,"9 – Selskapshunder",,,,,,,"https://www.nkk.no/getfile.php/132279944-1579772827/Bilder/Rasebilder/Petit%20brabancon/Raseprofil_Petit-Brabancon.jpg%20%28full_width%29.jpg",,
"077","Phalene",9,"9 – Selskapshunder",,,,,,,"https://www.blogcanin.com/wp-content/uploads/2017/07/phalene-blanc-roux-noir.jpg",,
"000","Russisk bolonka",9,"9 – Selskapshunder",,"not approved","no",,,,"https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/19145430/Two-Russian-Tsvetnaya-Bolonki-sitting-for-a-studio-portrait.jpg",,
"352","Russisk toy",9,"9 – Selskapshunder",,,,,,,"https://www.mypetzilla.co.uk/files/7914/7924/1206/Russian-Toy-Terrier.jpg",,
"208","Shih tzu",9,"9 – Selskapshunder",,,,,,,"https://cdn.britannica.com/05/234205-050-F8D2E018/Shih-tzu-dog.jpg",,
"172","Storpuddel",9,"9 – Selskapshunder",,,,,,,"https://cdn.britannica.com/39/233239-050-50C0C3C5/standard-poodle-dog.jpg",,
"231","Tibetansk spaniel",9,"9 – Selskapshunder",,,,,,,"http://bullmastiffer.weebly.com/uploads/1/4/9/3/14930154/46517013-10217627772508837-1494815598746533888-n_orig.jpg",,
"209","Tibetansk terrier",9,"9 – Selskapshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Tibetan_terrier.jpg/1920px-Tibetan_terrier.jpg",,
"172","Toypuddel",9,"9 – Selskapshunder",,,,,,,"https://fishsubsidy.org/wp-content/uploads/2020/01/Toy-Poodle.jpg",,
"000","Tsjekkisk rottehund",9,"9 – Selskapshunder",,"not approved","no",,,,"https://dyreplaneten.no/wp-content/uploads/2023/09/prazsky-krysarik-tsjekkisk-rottehund.jpg",,
,,,,,,,,,,,,
"228","Afghansk mynde",10,"10 – Mynder",,,,,,,"https://billeder.bazoom.dk/hunde/galleri/303/l/1512125/afghansk-mynde-alfred.jpg",,
"307","Azawkh",10,"10 – Mynder",,,,,,,"https://www.animalandia0.com/wp-content/uploads/2020/01/Azawakh4.jpg",,
"193","Borzoi",10,"10 – Mynder",,,,,,,"https://allbigdogbreeds.com/wp-content/gallery/borzoi/Borzoi-6.jpg",,
"158","Greyhound engelsk mynde",10,"10 – Mynder",,,,,,,"https://highlandcanine.com/wp-content/uploads/2014/12/iStock_000003315171_Large.jpg",,
"160","Irsk ulvehund",10,"10 – Mynder",,,,,,,"https://www.dkk.dk/uploads/koebhund-bilder/_1500x1000_fit_center-center_75_none/1443614426500.jpg",,
"200","Italiensk mynde",10,"10 – Mynder",,,,,,,"https://media-be.chewy.com/wp-content/uploads/2021/06/10162333/ItalianGreyhound-FeaturedImage-1024x615.jpg",,
"333","Polsk mynde",10,"10 – Mynder",,,,,,,"https://www.myndeklubben.no/images/breeds/IMG_5756.JPG",,
"269","Saluki",10,"10 – Mynder",,,,,,,"https://allbigdogbreeds.com/wp-content/gallery/saluki/Saluki-6.jpg",,
"164","Skotsk hjortehund",10,"10 – Mynder",,,,,,,"http://www.hjortehund.no/wp-content/uploads/2011/09/Skotsk-Hjortehund-tispe.jpg",,
"188","Sloughi",10,"10 – Mynder",,,,,,,"http://cdn.akc.org/content/article-body-image/sloughi_header_.jpg",,
"285","Spansk galgo",10,"10 – Mynder",,,,,,,"https://www.tieranzeigen.at/magazin/hunde/hunderassen/galgo-espanol/galgo-espanol-xl.jpg",,
"240","Ungarsk mynde",10,"10 – Mynder",,,,,,,"https://dyrebar.no/media/encyclopedia/2017/11/01/82dc88908f6b4a64b852352944003b6e.jpg.1110x625_q85.jpg",,
"162","Whippet",10,"10 – Mynder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/06/Whippet-4.jpg",,
